-2.000000000000000000e+00,-1.167101065477216260e+00,-4.293472835235561114e-01,-1.873437946244520813e-01,-1.270984082675450100e-01,-1.148391897152599428e-01,-1.131878449180820229e-01,-1.130527974435196203e-01,-1.121927116677960412e-01,-1.108347342369300215e-01,-1.119682235674080290e-01,-1.253386641508234534e-01,-1.854622335655700116e-01,-4.225669182279082614e-01,-1.163340793917933436e+00,-2.000000000000000000e+00
8.328989345227837404e-01,-1.119718323846443653e-01,-1.959211281167783092e-01,-1.593713553450605558e-01,-1.306330745418885220e-01,-1.173668607903751854e-01,-1.118156110393434266e-01,-1.095220072985303716e-01,-1.088546111789639448e-01,-1.093860510159020555e-01,-1.118779360545391482e-01,-1.198669397939611109e-01,-1.419071332394092888e-01,-1.821859767495621341e-01,-1.152485540227397021e-01,8.366592060820667864e-01
3.767078848662760437e-01,7.436622340054567515e-02,-4.801400004365824481e-02,-8.311393760188984237e-02,-8.959726847385120208e-02,-8.920635207041481551e-02,-8.807453718336728798e-02,-8.741569927713396804e-02,-8.727175334816403285e-02,-8.753162706256073511e-02,-8.812398930539400155e-02,-8.871359846790392856e-02,-8.628604136348054510e-02,-6.136716774776489192e-02,6.740349236302521641e-02,4.040521008164920103e-01
1.559925848694964368e-01,6.226766914968186878e-02,-3.222019526452247692e-03,-3.864298005399482983e-02,-5.611772909198791542e-02,-6.422889684694249590e-02,-6.787826978513804288e-02,-6.952196035425599330e-02,-7.031021973294915295e-02,-7.072673225522682627e-02,-7.058129229078116684e-02,-6.798013223664037263e-02,-5.624215824001113639e-02,-1.819329830739491519e-02,6.974960307490078726e-02,1.863059916581881748e-01
7.762725159343097925e-02,3.731751432523724987e-02,4.235370513919573150e-03,-1.880951048308012602e-02,-3.355403712522846832e-02,-4.215135922424600307e-02,-4.674484031144910540e-02,-4.903546528108895797e-02,-5.018936367310069396e-02,-5.084530550358581230e-02,-5.081738468249111240e-02,-4.796478771264369584e-02,-3.606808784159967057e-02,-5.157724337133341025e-03,4.588273162901074925e-02,9.860296943292085059e-02
4.101644833314544575e-02,2.038375106718370161e-02,3.506294877051841386e-03,-9.635156211396192841e-03,-1.892293177106662769e-02,-2.479645457218193280e-02,-2.813216126930195501e-02,-2.985854185839793146e-02,-3.074431397950187772e-02,-3.124808469271251471e-02,-3.119163925105532253e-02,-2.895712235433064649e-02,-2.049848412355291527e-02,-1.188435477237020791e-03,2.609402215491031865e-02,5.336676986323422162e-02
1.995845231388414243e-02,1.017906750833023552e-02,1.919705319092159879e-03,-4.947074245758374678e-03,-9.919229697777110291e-03,-1.311116381879547967e-02,-1.494195597006612621e-02,-1.588394575788347821e-02,-1.634997611387990768e-02,-1.658014645721295199e-02,-1.643089151619690769e-02,-1.496538738324914436e-02,-1.012570453373294078e-02,-3.578561431063446291e-05,1.323597170332760711e-02,2.625013920680084600e-02
8.452864211329992605e-03,4.600353716166794005e-03,8.366125004543212458e-04,-2.412303666824665120e-03,-4.721002708287245012e-03,-6.174212416727707133e-03,-6.989094947816579077e-03,-7.391506557917185485e-03,-7.574863524608651914e-03,-7.640809093381229974e-03,-7.500588775035768943e-03,-6.715126297506993948e-03,-4.412468764008928290e-03,1.357762169953807526e-04,5.972828979117442844e-03,1.123777461260656169e-02
3.121606554501455463e-03,1.877500553820715028e-03,2.897111282897013498e-04,-1.063959187828594430e-03,-1.983331814950860771e-03,-2.542315004265177907e-03,-2.842550898085918678e-03,-2.981043607694876252e-03,-3.037245988712779666e-03,-3.047280312516806138e-03,-2.968371933733852421e-03,-2.629057661013344937e-03,-1.712242945550383538e-03,6.583329984360189728e-05,2.392325936701358673e-03,4.202549840153472702e-03
1.063362614751575588e-03,6.838169779884667541e-04,7.187550224587901297e-05,-4.095453140632935836e-04,-7.192333771993725429e-04,-9.008536585093165905e-04,-9.929592197153661991e-04,-1.031767734112218121e-03,-1.045486158488378222e-03,-1.044968428624626963e-03,-1.013620635147332747e-03,-8.945799617355223304e-04,-5.890052665701894005e-04,6.833013496492496602e-06,8.430259153759192287e-04,1.431011263476724858e-03
3.559490529371304177e-04,2.136202782197372651e-04,7.634580798608922396e-06,-1.344333731443072199e-04,-2.222538782661841726e-04,-2.721490817522137897e-04,-2.956566193558680684e-04,-3.044954291937576867e-04,-3.071833848407700806e-04,-3.064631877554398675e-04,-2.970587278681267201e-04,-2.626521137699428399e-04,-1.771298593833220371e-04,-9.500554567261143836e-06,2.533295543219743354e-04,4.642280119047723216e-04
1.126747640700163623e-04,5.364373246653025368e-05,-2.864418097272548046e-06,-3.705803753020683053e-05,-5.818991141164803779e-05,-6.978410248835198752e-05,-7.473131776311931125e-05,-7.634308325857063523e-05,-7.676326983574232937e-05,-7.656790952815525171e-05,-7.439105605437739386e-05,-6.611101345213016138e-05,-4.576634510726209856e-05,-6.850386597566086588e-06,6.124817135041946982e-05,1.394579111817618273e-04
2.952306519761322659e-05,1.003787596018201309e-05,-1.724334786411009959e-06,-8.497742986208557984e-06,-1.288195531115350764e-05,-1.514269426835002265e-05,-1.598362889048038471e-05,-1.621189606643084466e-05,-1.626314824021033931e-05,-1.623610790595634811e-05,-1.585271229239941667e-05,-1.420079185508401576e-05,-1.000725257707626612e-05,-2.496501558937523682e-06,1.103556059209604765e-05,3.468423168717557062e-05
5.581809863622229091e-06,1.302195747528039629e-06,-4.160692094144202749e-07,-1.555410266828475873e-06,-2.336289583628853341e-06,-2.696021313389576521e-06,-2.807320414579802034e-06,-2.831204088053358523e-06,-2.835872153921096155e-06,-2.834720469492492665e-06,-2.785890115013884260e-06,-2.520746617708294747e-06,-1.773046951366207458e-06,-5.251776912619097178e-07,1.369392610055594214e-06,6.232796031442747048e-06
6.039478409975888760e-07,1.646308860205732097e-07,3.210035578029607788e-07,4.641335131496888792e-07,4.852982690479830454e-07,4.725862406390957202e-07,4.656775362535671283e-07,4.641734842226356673e-07,4.639005898004936061e-07,4.640679840186417575e-07,4.689563953080496147e-07,4.858765276743192849e-07,4.821903227915627269e-07,3.473245393569976695e-07,1.627768509695555625e-07,6.305507078281296752e-07
6.594482366619749351e-18,6.039478409975888760e-07,3.155298942300047728e-06,6.078603392243627155e-06,7.698309388537699283e-06,8.212255273086067848e-06,8.310056213780839593e-06,8.320554657854659376e-06,8.322100491614493282e-06,8.327959325840613577e-06,8.308925794924306438e-06,7.985813055462497224e-06,6.540933237427514148e-06,3.477191553811042615e-06,6.305507078281296752e-07,2.289546600040624877e-18
