0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-4.087693928416462619e-01,-7.682624179525477937e-01,-8.844598668335241776e-01,-9.129981466062389028e-01,-9.207684709794710098e-01,-9.246393769440294230e-01,-9.267424987454567775e-01,-9.269431090952824359e-01,-9.254534563374120504e-01,-9.225122081459081747e-01,-9.155908139930888368e-01,-8.883416653170796984e-01,-7.739562180933635682e-01,-4.098067740566707640e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.834649277570403747e-01,-6.834811312283322060e-01,-1.013157873537012366e+00,-1.179798292640235280e+00,-1.255163521396528648e+00,-1.286389481548158464e+00,-1.297785387927543610e+00,-1.300383367062156736e+00,-1.296033257704023445e+00,-1.276769546379964870e+00,-1.218714530085147407e+00,-1.068525330516685745e+00,-7.361950672965145159e-01,-1.988571572975368074e-01,0.000000000000000000e+00
0.000000000000000000e+00,-7.390136098755985261e-02,-4.609643802826735026e-01,-7.912222710961532846e-01,-9.911552908527700989e-01,-1.092724886504046200e+00,-1.137733781750463358e+00,-1.155196800330247964e+00,-1.160483383455045425e+00,-1.157061746857847906e+00,-1.134481920262178756e+00,-1.061469291914587165e+00,-8.810296145267246803e-01,-5.351355805872493043e-01,-9.130649280759649267e-02,0.000000000000000000e+00
0.000000000000000000e+00,-3.361098903340624389e-02,-2.718680738532854302e-01,-5.034175385810185643e-01,-6.588587006854327299e-01,-7.443794712369755651e-01,-7.844009721840395910e-01,-8.004377927651259439e-01,-8.055361128502999124e-01,-8.033800592929583040e-01,-7.857096258002056466e-01,-7.269588937541301421e-01,-5.854954159964410598e-01,-3.337222100631441202e-01,-4.561816794615132509e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.611400930798083733e-02,-1.438170699124908525e-01,-2.750948280641524191e-01,-3.682827869485379990e-01,-4.215202422582450814e-01,-4.466048054735357598e-01,-4.564006934369801427e-01,-4.594085442933952823e-01,-4.582596680160208047e-01,-4.478829737815686607e-01,-4.122686727847951760e-01,-3.271258693500220249e-01,-1.812941731111557542e-01,-2.306257181198120149e-02,0.000000000000000000e+00
0.000000000000000000e+00,-7.633773809521958963e-03,-6.710753169299606136e-02,-1.289022624712746479e-01,-1.736875168810090297e-01,-1.991809901375132252e-01,-2.107208695137055277e-01,-2.149047725659518904e-01,-2.160992426871717331e-01,-2.156462900573852537e-01,-2.110577783739177316e-01,-1.942982920860777951e-01,-1.535361457040813893e-01,-8.462436677492825299e-02,-1.098460635114864928e-02,0.000000000000000000e+00
0.000000000000000000e+00,-3.464692339888819032e-03,-2.679657907129250408e-02,-5.085846144418963016e-02,-6.825066263606900663e-02,-7.776505381515251558e-02,-8.173745299031714984e-02,-8.301955877370560677e-02,-8.335181433484678548e-02,-8.323468814200099541e-02,-8.171586444857739662e-02,-7.555067853431300662e-02,-5.987248218778639525e-02,-3.324929006596356873e-02,-4.761770636891887558e-03,0.000000000000000000e+00
0.000000000000000000e+00,-1.406530802075991798e-03,-8.915895427717542010e-03,-1.665677461302941809e-02,-2.212913148855060949e-02,-2.490559295342373650e-02,-2.593362064686900378e-02,-2.621638696648791525e-02,-2.628168184655088266e-02,-2.626709657181761776e-02,-2.589818139695456573e-02,-2.412892856189839327e-02,-1.925784566903180478e-02,-1.081066519665387429e-02,-1.800951418307355405e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.588851813935344382e-04,-2.427901741273013562e-03,-4.499101926401780950e-03,-5.890690763435093430e-03,-6.519264128935203101e-03,-6.716827226460875093e-03,-6.760698172774266997e-03,-6.769573018560731160e-03,-6.771150210481790069e-03,-6.709049137357712793e-03,-6.319665374950116446e-03,-5.099111354321873846e-03,-2.874891413344043099e-03,-5.499174268861350837e-04,0.000000000000000000e+00
